tconst,film,year_film,averageRating,dir_won_before,budget,nb_actor_won_before,won_bafta,won_gg_drama,won_gg_comedy,winner,runtimeMinutes,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
tt0105695,unforgiven,1992,1.1461354583759633,1,0.40303590553338603,0.3085676403758826,0,0,0,1,0.12984218101673164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0106977,thefugitive,1993,0.46442334830761367,0,1.0846085587989163,-0.6733845901952854,0,0,0,0,0.12984218101673164,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0107207,inthenameofthefather,1993,0.9757074308588762,0,0.8338901054419378,0.3085676403758826,0,0,0,0,0.237583565264658,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0107822,thepiano,1993,-0.04686073424364897,0,0.8338901054419378,-0.6733845901952854,0,0,0,0,-0.19338197172704735,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0107943,theremainsoftheday,1993,0.46442334830761367,0,0.8338901054419378,1.2905198709470507,0,0,0,0,0.27349736001396674,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0108052,schindlerslist,1993,2.5095596785126655,1,0.7396526564062118,0.3085676403758826,1,1,0,1,2.4642388397218022,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0109830,forrestgump,1994,2.1687036234784918,1,1.220771314171854,2.2724721015182188,0,1,0,1,0.560807718008437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0109831,fourweddingsandafuneral,1994,-0.7285728443120001,0,1.0168403610172303,-0.6733845901952854,1,0,0,0,-0.3370371507242825,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0110877,thepostmanilpostino,1995,0.46442334830761367,0,0.9209665384921908,-0.6733845901952854,0,0,0,0,-0.6602613034680614,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0110912,pulpfiction,1994,2.339131650995579,0,0.04436703314656808,-0.6733845901952854,0,0,0,0,0.9917732550001424,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0110932,quizshow,1994,-0.04686073424364897,1,0.8709141583886443,0.3085676403758826,0,0,0,0,0.237583565264658,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0111161,theshawshankredemption,1994,3.02084376106393,0,0.7396526564062118,-0.6733845901952854,0,0,0,0,0.560807718008437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0112384,apollo13,1995,0.2939953207905266,0,1.293874307380355,1.2905198709470507,0,0,0,0,0.4889801285098194,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0112431,babe,1995,-1.0694288993461742,0,0.9209665384921908,-0.6733845901952854,0,0,1,0,-1.2707958142063107,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0112573,braveheart,1995,1.3165634858930533,1,1.3227081365113234,-0.6733845901952854,0,0,0,1,1.8537043289835529,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0114388,senseandsensibility,1995,0.2939953207905266,0,0.9209665384921908,0.3085676403758826,1,1,0,0,0.3453249495125843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0116209,theenglishpatient,1996,-0.217288761760736,1,0.8302189147218495,-0.6733845901952854,1,1,0,1,1.2790836129946126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tt0116282,fargo,1996,0.9757074308588762,0,-0.03711414872200377,-0.6733845901952854,0,0,0,0,-1.0193992509611491,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0116695,jerrymaguire,1996,-0.38771678927782455,0,1.1626128030358494,-0.6733845901952854,0,0,0,0,0.45306633376051064,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0117589,secretslies,1996,0.8052794033417893,0,-0.30672156076202767,-0.6733845901952854,0,0,0,0,0.3453249495125843,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0117631,shine,1996,0.12356729327343807,0,1.1389730523112167,-0.6733845901952854,0,0,0,0,-0.7680026877159878,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0118799,lifeisbeautiful,1998,1.8278475684443145,0,0.5721906082862046,-0.6733845901952854,0,0,0,0,-0.3729509454735912,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0119164,thefullmonty,1997,-0.5581448167949116,0,-0.46007422038391876,-0.6733845901952854,0,0,0,0,-1.2707958142063107,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0119217,goodwillhunting,1997,1.3165634858930533,0,0.18052977603809103,-0.6733845901952854,0,0,0,0,-0.013812997980503455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0119488,laconfidential,1997,1.1461354583759633,0,1.075292308988419,0.3085676403758826,0,0,0,0,0.41715253901120186,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0119822,asgoodasitgets,1997,0.2939953207905266,1,1.1626128030358494,2.2724721015182188,0,0,1,0,0.45306633376051064,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0120338,titanic,1997,0.6348513758247022,1,2.0085331115501823,0.3085676403758826,1,1,0,1,2.4283250449724934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0120689,thegreenmile,1999,1.8278475684443145,0,1.2738658750720264,1.2905198709470507,0,0,0,0,2.2487560712259493,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0120737,thelordoftheringsthefellowshipofthering,2001,2.339131650995579,0,1.5412901363164666,-0.6733845901952854,1,0,0,0,1.8537043289835529,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0120815,savingprivateryan,1998,1.8278475684443145,1,1.3679290074710335,1.2905198709470507,0,1,0,0,1.530480176239774,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0120863,thethinredline,1998,0.12356729327343807,0,1.18654538071167,-0.6733845901952854,0,0,0,0,1.5663939709890828,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
tt0124315,theciderhouserules,1999,-0.217288761760736,0,0.7147429733468178,0.3085676403758826,0,0,0,0,-0.013812997980503455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0127536,elizabeth,1998,-0.217288761760736,0,1.2053223241312092,-0.6733845901952854,0,0,0,0,-0.08564058747912101,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0138097,shakespeareinlove,1998,-0.7285728443120001,0,0.7396526564062118,0.3085676403758826,1,0,1,1,-0.12155438222842979,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0140352,theinsider,1999,0.46442334830761367,0,1.521281703898782,0.3085676403758826,0,0,0,0,1.0995146392480686,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0167260,thelordoftheringsthereturnoftheking,2003,2.5095596785126655,1,1.5478164286567955,-0.6733845901952854,1,1,0,1,2.6797216082176547,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0167261,thelordoftheringsthetwotowers,2002,2.1687036234784918,0,1.5478164286567955,-0.6733845901952854,0,0,0,0,1.8896181237328618,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0167404,thesixthsense,1999,1.1461354583759633,0,1.026450047940276,-0.6733845901952854,0,0,0,0,-0.6961750982173702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0169547,americanbeauty,1999,1.3165634858930533,1,1.1601670983132675,0.3085676403758826,1,1,0,1,-0.15746817697773857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0172495,gladiator,2000,1.6574195409272274,0,1.603609811313434,-0.6733845901952854,1,1,0,1,1.027687049749451,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0181865,traffic,2000,-0.04686073424364897,1,1.223869919007982,0.3085676403758826,0,0,0,0,0.7403766917549809,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0190332,crouchingtigerhiddendragon,2000,0.6348513758247022,0,0.4279455879147794,-0.6733845901952854,0,0,0,0,-0.2292957664763561,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0195685,erinbrockovich,2000,-0.04686073424364897,1,1.223869919007982,-0.6733845901952854,0,0,0,0,0.16575597576604043,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0203009,moulinrouge,2001,0.12356729327343807,0,1.1626128030358494,-0.6733845901952854,0,0,1,0,0.022100796768805324,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
tt0217505,gangsofnewyork,2002,-0.04686073424364897,0,1.5669866706808975,0.3085676403758826,0,0,0,0,1.4586525867411564,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0241303,chocolat,2000,-0.5581448167949116,0,1.223869919007982,1.2905198709470507,0,0,0,0,-0.19338197172704735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0247425,inthebedroom,2001,-0.217288761760736,0,1.283751997467135,1.2905198709470507,0,0,0,0,0.16575597576604043,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0253474,thepianist,2002,1.6574195409272274,1,0.9449688573545276,-0.6733845901952854,1,0,0,0,0.8481180760029072,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0268978,abeautifulmind,2001,1.1461354583759633,1,1.253179063034803,0.3085676403758826,0,1,0,1,0.3094111547632755,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0274558,thehours,2002,-0.04686073424364897,0,1.3106996207747998,1.2905198709470507,0,1,0,0,-0.5884337139694439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0280707,gosfordpark,2001,-0.5581448167949116,0,0.5973571643685696,1.2905198709470507,0,0,0,0,0.3812387442618931,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0299658,chicago,2002,-0.5581448167949116,0,1.0983215518451237,-0.6733845901952854,0,0,1,1,-0.48069232972151754,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0308644,findingneverland,2004,0.12356729327343807,0,0.7396526564062118,2.2724721015182188,0,0,0,0,-0.732088892966679,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0311113,masterandcommanderthefarsideoftheworld,2003,-0.04686073424364897,0,1.8329887859502716,0.3085676403758826,0,0,0,0,0.41715253901120186,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0327056,mysticriver,2003,0.6348513758247022,1,0.7396526564062118,0.3085676403758826,0,0,0,0,0.41715253901120186,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0329575,seabiscuit,2003,-0.38771678927782455,0,1.3493427224653038,0.3085676403758826,0,0,0,0,0.4889801285098194,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
tt0335266,lostintranslation,2003,0.2939953207905266,0,-0.3785930494118165,-0.6733845901952854,0,0,1,0,-0.8757440719639141,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0338751,theaviator,2004,-0.04686073424364897,0,1.643731467458244,-0.6733845901952854,1,1,0,0,1.5663939709890828,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0350258,ray,2004,0.2939953207905266,0,1.1426269704807468,-0.6733845901952854,0,0,0,0,0.9199456655015248,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0361748,inglouriousbasterds,2009,1.4869915134101404,0,1.3679290074710335,-0.6733845901952854,0,0,0,0,0.9558594602508336,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0375063,sideways,2004,-0.04686073424364897,0,1.1426269704807468,-0.6733845901952854,0,0,1,0,0.022100796768805324,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0375679,crash,2005,0.2939953207905266,0,-0.08233501364674597,-0.6733845901952854,0,0,0,1,-0.5166061244708263,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0379725,capote,2005,-0.38771678927782455,0,0.9242820455677997,-0.6733845901952854,0,0,0,0,-0.44477853497220876,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0388795,brokebackmountain,2005,0.2939953207905266,1,0.38584596652579284,-0.6733845901952854,1,1,0,0,0.27349736001396674,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0405159,milliondollarbaby,2004,0.9757074308588762,1,1.1426269704807468,0.3085676403758826,0,0,0,1,0.2016697705153492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0407887,thedeparted,2006,1.6574195409272274,1,1.521281703898782,2.2724721015182188,0,0,0,1,0.884031870752216,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0408306,munich,2005,-0.04686073424364897,1,0.9242820455677997,0.3085676403758826,0,0,0,0,1.3509112024932302,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0421715,thecuriouscaseofbenjaminbutton,2008,0.46442334830761367,0,1.3118156021697358,1.2905198709470507,0,0,0,0,1.4227387919918477,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0433383,goodnightandgoodluck,2005,-0.217288761760736,0,-0.03711414872200377,-0.6733845901952854,0,0,0,0,-1.1989682247076932,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0435761,toystory3,2010,1.3165634858930533,0,2.0085331115501823,1.2905198709470507,0,0,0,0,-0.8398302772146053,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0436697,thequeen,2006,-0.38771678927782455,0,0.7172802015273663,-0.6733845901952854,1,0,0,0,-0.8398302772146053,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0443272,lincoln,2012,-0.38771678927782455,1,1.3227081365113234,3.254424332089387,0,0,0,0,0.8481180760029072,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0449059,littlemisssunshine,2006,0.46442334830761367,0,0.04436703314656808,-0.6733845901952854,0,0,0,0,-0.9116578667132229,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0449467,babel,2006,-0.04686073424364897,0,0.7396526564062118,0.3085676403758826,0,1,0,0,0.5967215127577458,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0454876,lifeofpi,2012,0.6348513758247022,1,1.075808415866692,-0.6733845901952854,0,0,0,0,0.022100796768805324,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0465538,michaelclayton,2007,-0.5581448167949116,0,0.6476201524404568,0.3085676403758826,0,0,0,0,-0.2652095612256649,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0467406,juno,2007,-0.217288761760736,0,0.8209431280370282,-0.6733845901952854,0,0,0,0,-1.0912268404597667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0469494,therewillbeblood,2007,1.1461354583759633,0,0.7396526564062118,-0.6733845901952854,0,0,0,0,1.1354284339973775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0477302,extremelyloudincrediblyclose,2011,-1.0694288993461742,0,1.211079439491571,2.2724721015182188,0,0,0,0,0.09392838626742288,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0477348,nocountryforoldmen,2007,1.1461354583759633,0,0.7396526564062118,0.3085676403758826,0,0,0,1,-0.15746817697773857,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0478304,thetreeoflife,2011,-1.2398569268632629,0,0.8902872936074564,1.2905198709470507,0,0,0,0,0.45306633376051064,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0498380,lettersfromiwojima,2006,0.46442334830761367,1,0.5721906082862046,-0.6733845901952854,0,0,0,0,0.5248939232591282,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0499549,avatar,2009,0.6348513758247022,1,2.1121105804970686,-0.6733845901952854,0,1,0,0,1.2790836129946126,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0783233,atonement,2007,0.46442334830761367,0,0.8209431280370282,-0.6733845901952854,1,1,0,0,-0.12155438222842979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt0790636,dallasbuyersclub,2013,0.6348513758247022,0,0.9970594248346133,-0.6733845901952854,0,0,0,0,-0.3370371507242825,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0842926,thekidsareallright,2010,-0.8990008718290872,0,1.3512369887980196,-0.6733845901952854,0,0,1,0,-0.732088892966679,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0870111,frostnixon,2008,0.12356729327343807,1,1.3118156021697358,-0.6733845901952854,0,0,0,0,-0.15746817697773857,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0878804,theblindside,2009,0.12356729327343807,0,1.4470587414542304,0.3085676403758826,0,0,0,0,0.09392838626742288,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0887912,thehurtlocker,2009,-0.04686073424364897,1,0.4279455879147794,-0.6733845901952854,1,0,0,1,0.16575597576604043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
tt0929632,preciousbasedonthenovelpushbysapphire,2009,-0.38771678927782455,0,1.4470587414542304,-0.6733845901952854,0,0,0,0,-0.5884337139694439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0947798,blackswan,2010,0.8052794033417893,0,0.3406250982482902,-0.6733845901952854,0,0,0,0,-0.6602613034680614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0964517,thefighter,2010,0.46442334830761367,0,1.3512369887980196,-0.6733845901952854,0,0,0,0,-0.3729509454735912,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0970179,hugo,2011,-0.04686073424364897,1,1.211079439491571,0.3085676403758826,0,0,0,0,-0.013812997980503455,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0976051,thereader,2008,0.12356729327343807,0,1.3118156021697358,-0.6733845901952854,0,0,0,0,-0.08564058747912101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt0993846,thewolfofwallstreet,2013,1.1461354583759633,1,1.5855729557675082,0.3085676403758826,0,0,0,0,1.9255319184821704,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1010048,slumdogmillionaire,2008,0.8052794033417893,0,0.4279455879147794,-0.6733845901952854,1,1,0,1,-0.2292957664763561,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1013753,milk,2008,-0.04686073424364897,0,1.3118156021697358,0.3085676403758826,0,0,0,0,0.0580145915181141,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1016150,allquietonthewesternfront,2022,0.46442334830761367,0,1.4925797300087031,-0.6733845901952854,1,0,0,0,0.7762904865042897,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
tt1019452,aseriousman,2009,-0.8990008718290872,0,1.4470587414542304,-0.6733845901952854,0,0,0,0,-0.732088892966679,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1020072,selma,2014,-0.04686073424364897,0,1.076169227339013,-0.6733845901952854,0,0,0,0,0.0580145915181141,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1024648,argo,2012,0.2939953207905266,0,1.0915035757750877,0.3085676403758826,1,1,0,1,-0.2292957664763561,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt10272386,thefather,2020,1.1461354583759633,0,0.6034899043616535,1.2905198709470507,0,0,0,0,-1.055313045710458,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt10293406,thepowerofthedog,2021,-1.2398569268632629,1,1.01100105800631,-0.6733845901952854,1,1,0,0,-0.013812997980503455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt1033575,thedescendants,2011,-0.38771678927782455,0,1.211079439491571,0.3085676403758826,0,1,0,0,-0.4088647402229,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10366460,coda,2021,0.8052794033417893,0,0.18052977603809103,0.3085676403758826,0,0,0,1,-0.5525199192201351,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt1045658,silverliningsplaybook,2012,0.2939953207905266,0,0.6332617842139314,1.2905198709470507,0,0,0,0,-0.15746817697773857,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1049413,up,2009,1.3165634858930533,0,1.9270519192209965,-0.6733845901952854,0,0,0,0,-1.0912268404597667,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10618286,mank,2020,-1.2398569268632629,0,1.13034926690644,0.3085676403758826,0,0,0,0,0.16575597576604043,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10633456,minari,2020,-0.217288761760736,0,-0.8015530556949281,-0.6733845901952854,0,0,0,0,-0.4088647402229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1065073,boyhood,2014,0.6348513758247022,0,-0.3785930494118165,-0.6733845901952854,1,1,0,0,1.3868249972425388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1070874,thetrialofthechicago7,2020,0.2939953207905266,0,1.13034926690644,1.2905198709470507,0,0,0,0,0.09392838626742288,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt11271038,licoricepizza,2021,-0.7285728443120001,0,1.3051492813473868,1.2905198709470507,0,0,0,0,0.237583565264658,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt11286314,dontlookup,2021,-0.5581448167949116,0,1.410028631184602,7.182233254374059,0,0,0,0,0.41715253901120186,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1136608,district9,2009,0.6348513758247022,0,0.8509057264083826,-0.6733845901952854,0,0,0,0,-0.5166061244708263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tt11563598,acompleteunknown,2024,-0.217288761760736,0,1.3227081365113234,-0.6733845901952854,0,0,0,0,0.5248939232591282,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt1160419,dune,2021,0.8052794033417893,0,1.891147297825914,0.3085676403758826,0,0,0,0,1.027687049749451,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1174732,aneducation,2009,-0.5581448167949116,0,1.4470587414542304,-0.6733845901952854,0,0,0,0,-0.9475716614625317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11813216,thebansheesofinisherin,2022,0.2939953207905266,0,0.6034899043616535,-0.6733845901952854,1,0,1,0,-0.44477853497220876,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1193138,upintheair,2009,-0.217288761760736,0,0.7396526564062118,0.3085676403758826,0,0,0,0,-0.6243475087187527,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1210166,moneyball,2011,0.12356729327343807,0,1.1626128030358494,0.3085676403758826,0,0,0,0,0.237583565264658,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1262426,wicked,2024,-0.04686073424364897,0,1.812301973702634,0.3085676403758826,0,0,0,0,1.207256023495995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
tt12789558,belfast,2021,-0.5581448167949116,0,1.3051492813473868,0.3085676403758826,0,0,0,0,-1.0193992509611491,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1285016,thesocialnetwork,2010,0.46442334830761367,0,1.026450047940276,-0.6733845901952854,0,1,0,0,-0.2292957664763561,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1302006,theirishman,2019,0.46442334830761367,1,1.0694439792327786,4.2363765626605545,0,0,0,0,2.967031966212125,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt13238346,pastlives,2023,0.46442334830761367,0,1.4363036399772473,-0.6733845901952854,0,0,0,0,-0.7680026877159878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt13669038,womentalking,2022,-1.0694288993461742,0,1.4925797300087031,2.2724721015182188,0,0,0,0,-0.8039164824652966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1375666,inception,2010,2.1687036234784918,0,1.87237035416635,0.3085676403758826,0,0,0,0,0.7762904865042897,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1392190,madmaxfuryroad,2015,0.9757074308588762,0,1.8329887859502716,0.3085676403758826,0,0,0,0,-0.2292957664763561,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1399683,wintersbone,2010,-0.7285728443120001,0,1.3512369887980196,-0.6733845901952854,0,0,0,0,-0.9475716614625317,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1403865,truegrit,2010,0.12356729327343807,0,0.9951507510619286,0.3085676403758826,0,0,0,0,-0.5884337139694439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt14039582,drivemycar,2021,-0.04686073424364897,0,1.3051492813473868,-0.6733845901952854,0,0,0,0,1.8896181237328618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
